,location,bhk,total_area,bath,balcony,price,price_per_sqft
1396,Domlur,3,1695.0,3.0,2.0,12500000.0,7374.6312684365785
1397,Domlur,2,1246.0,2.0,1.0,9500000.0,7624.398073836276
1398,Domlur,3,2100.0,3.0,2.0,14500000.0,6904.761904761905
1399,Domlur,3,1850.0,3.0,1.0,18000000.0,9729.72972972973
1400,Domlur,3,2955.0,3.0,1.0,23500000.0,7952.622673434857
1401,Dommasandra,2,805.0,2.0,1.0,2214000.0,2750.3105590062114
1402,Dommasandra,3,1033.0,2.0,2.0,3150000.0,3049.3707647628266
1403,Dommasandra,2,1153.0,2.0,2.0,4350000.0,3772.7666955767563
1404,Dommasandra,2,1500.0,2.0,0.0,4000000.0,2666.6666666666665
1405,Dommasandra,2,850.0,2.0,1.0,2540000.0,2988.235294117647
1406,Dommasandra,2,674.0,1.0,1.0,1989999.9999999998,2952.522255192878
1407,Dommasandra,2,999.0,2.0,2.0,3290000.0,3293.293293293293
1408,EPIP Zone,3,1499.0,5.0,2.0,10200000.0,6804.536357571715
1409,EPIP Zone,2,1285.0,2.0,2.0,8200000.0,6381.322957198444
1410,EPIP Zone,3,2330.0,3.0,2.0,16200000.0,6952.789699570815
1411,EPIP Zone,2,1330.0,2.0,1.0,9250000.0,6954.887218045113
1412,EPIP Zone,2,1330.0,2.0,1.0,8698000.0,6539.849624060151
1413,EPIP Zone,2,1330.0,2.0,1.0,9336000.0,7019.548872180451
1414,EPIP Zone,4,3035.0,5.0,0.0,20000000.0,6589.785831960461
1415,EPIP Zone,3,1500.0,3.0,3.0,10200000.0,6800.0
1416,EPIP Zone,4,3360.0,5.0,0.0,22500000.0,6696.428571428572
1417,EPIP Zone,2,1343.0,2.0,2.0,8600000.0,6403.574087862993
1418,EPIP Zone,3,2350.0,4.0,2.0,16300000.0,6936.170212765957
1419,EPIP Zone,3,1860.0,3.0,2.0,13000000.0,6989.247311827957
1420,EPIP Zone,3,2710.0,3.0,2.0,17700000.0,6531.365313653137
1421,EPIP Zone,4,3360.0,5.0,2.0,22100000.0,6577.380952380952
1422,Electronic City,2,660.0,1.0,1.0,2310000.0,3500.0
1423,Electronic City,3,1025.0,2.0,1.0,4700000.0,4585.365853658536
1424,Electronic City,3,1500.0,2.0,1.0,6450000.0,4300.0
1425,Electronic City,3,1350.0,2.0,1.0,5600000.0,4148.148148148148
1426,Electronic City,2,770.0,1.0,1.0,3600000.0,4675.324675324675
1427,Electronic City,2,1070.0,2.0,1.0,5200000.0,4859.813084112149
1428,Electronic City,2,1025.0,2.0,1.0,4600000.0,4487.804878048781
1429,Electronic City,1,589.0,1.0,1.0,2700000.0,4584.040747028863
1430,Electronic City,2,1100.0,2.0,2.0,4200000.0,3818.181818181818
1431,Electronic City,2,910.0,2.0,1.0,4000000.0,4395.604395604396
1432,Electronic City,3,1800.0,3.0,2.0,9500000.0,5277.777777777777
1433,Electronic City,1,630.0,1.0,1.0,3465000.0,5500.0
1434,Electronic City,2,1094.0,2.0,2.0,4200000.0,3839.1224862888484
1435,Electronic City,2,1070.0,2.0,1.0,5500000.0,5140.186915887851
1436,Electronic City,2,940.0,2.0,1.0,4100000.0,4361.702127659574
1437,Electronic City,2,1342.0,2.0,1.0,7330000.0,5461.997019374068
1438,Electronic City,3,1360.0,2.0,1.0,7100000.0,5220.588235294118
1439,Electronic City,2,880.0,2.0,2.0,2900000.0,3295.4545454545455
1440,Electronic City,2,1265.0,2.0,0.0,5693000.0,4500.395256916996
1441,Electronic City,3,1620.0,3.0,2.0,6200000.0,3827.1604938271603
1442,Electronic City,2,1070.0,2.0,1.0,5610000.0,5242.990654205608
1443,Electronic City,2,890.0,2.0,2.0,4500000.0,5056.179775280899
1444,Electronic City,2,865.0,2.0,0.0,4200000.0,4855.491329479769
1445,Electronic City,2,910.0,2.0,2.0,4200000.0,4615.384615384615
1446,Electronic City,2,975.0,2.0,2.0,3750000.0,3846.153846153846
1447,Electronic City,3,1360.0,2.0,1.0,7500000.0,5514.705882352941
1448,Electronic City,2,770.0,1.0,1.0,4000000.0,5194.805194805195
1449,Electronic City,2,1070.0,2.0,1.0,5400000.0,5046.728971962617
1450,Electronic City,3,1111.0,3.0,1.0,5000000.0,4500.450045004501
1451,Electronic City,2,870.0,2.0,1.0,3950000.0,4540.229885057472
1452,Electronic City,2,921.0,2.0,1.0,3400000.0,3691.6395222584147
1453,Electronic City,3,1374.0,2.0,1.0,7200000.0,5240.174672489083
1454,Electronic City,2,1100.0,2.0,2.0,4500000.0,4090.909090909091
1455,Electronic City,2,755.0,1.0,1.0,3400000.0,4503.311258278146
1456,Electronic City,4,4000.0,5.0,1.0,15000000.0,3750.0
1457,Electronic City,2,1100.0,2.0,1.0,4000000.0,3636.3636363636365
1458,Electronic City,3,1652.0,3.0,2.0,7000000.0,4237.28813559322
1459,Electronic City,2,1025.0,2.0,1.0,5450000.0,5317.073170731707
1460,Electronic City,2,1070.0,2.0,1.0,4600000.0,4299.065420560748
1461,Electronic City,3,1350.0,3.0,2.0,5800000.0,4296.2962962962965
1462,Electronic City,3,1700.0,3.0,2.0,7500000.0,4411.764705882353
1463,Electronic City,3,1400.0,2.0,1.0,4800000.0,3428.5714285714284
1464,Electronic City,1,700.0,1.0,1.0,3500000.0,5000.0
1465,Electronic City,3,1360.0,2.0,1.0,7050000.0,5183.823529411765
1466,Electronic City,2,1150.0,2.0,1.0,3800000.0,3304.3478260869565
1467,Electronic City,2,1089.0,2.0,2.0,4500000.0,4132.231404958678
1468,Electronic City,2,1110.0,2.0,1.0,4000000.0,3603.6036036036035
1469,Electronic City,3,1440.0,2.0,2.0,5500000.0,3819.4444444444443
1470,Electronic City,3,1156.0,2.0,2.0,4400000.0,3806.2283737024222
1471,Electronic City,2,1200.0,2.0,1.0,5900000.0,4916.666666666667
1472,Electronic City,3,1225.0,3.0,0.0,4503000.0,3675.918367346939
1473,Electronic City,2,1070.0,2.0,1.0,5500000.0,5140.186915887851
1474,Electronic City,2,1060.0,2.0,1.0,5800000.0,5471.698113207547
1475,Electronic City,2,1025.0,2.0,1.0,5410000.0,5278.048780487805
1476,Electronic City,3,1105.0,2.0,1.0,3500000.0,3167.420814479638
1477,Electronic City,2,1000.0,2.0,2.0,4100000.0,4100.0
1478,Electronic City,3,1500.0,2.0,1.0,7800000.0,5200.0
1479,Electronic City,2,1213.0,2.0,1.0,5932000.0,4890.35449299258
1480,Electronic City,1,435.0,1.0,1.0,1950000.0,4482.758620689655
1481,Electronic City,2,1125.0,2.0,1.0,5800000.0,5155.555555555556
1482,Electronic City,2,1090.0,2.0,2.0,3503000.0,3213.761467889908
1483,Electronic City,2,919.0,2.0,2.0,4000000.0,4352.557127312296
1484,Electronic City,3,1500.0,2.0,1.0,7825000.0,5216.666666666667
1485,Electronic City,2,1156.0,2.0,2.0,4200000.0,3633.2179930795846
1486,Electronic City,2,1060.0,2.0,1.0,5100000.0,4811.320754716981
1487,Electronic City,2,1025.0,2.0,1.0,4900000.0,4780.487804878048
1488,Electronic City,2,1070.0,2.0,1.0,5800000.0,5420.560747663551
1489,Electronic City,2,1210.0,2.0,1.0,5400000.0,4462.809917355372
1490,Electronic City,3,1500.0,2.0,1.0,7500000.0,5000.0
1491,Electronic City,2,1070.0,2.0,1.0,5200000.0,4859.813084112149
1492,Electronic City,4,2435.0,4.0,3.0,11900000.0,4887.063655030801
1493,Electronic City,2,919.0,2.0,2.0,3400000.0,3699.6735582154515
1494,Electronic City,3,1500.0,2.0,1.0,7800000.0,5200.0
1495,Electronic City,2,1070.0,2.0,1.0,4700000.0,4392.523364485981
1496,Electronic City,2,1296.0,2.0,2.0,6500000.0,5015.432098765432
1497,Electronic City,2,1096.0,2.0,2.0,4054999.9999999995,3699.8175182481746
1498,Electronic City,2,1110.0,2.0,1.0,3995000.0000000005,3599.0990990990995
1499,Electronic City,4,2093.0,4.0,1.0,10400000.0,4968.944099378882
1500,Electronic City,2,1025.0,2.0,1.0,5390000.0,5258.536585365854
1501,Electronic City,1,435.0,1.0,1.0,2100000.0,4827.586206896552
1502,Electronic City,3,1500.0,2.0,1.0,7750000.0,5166.666666666667
1503,Electronic City,3,1631.0,3.0,2.0,8000000.0,4904.9662783568365
1504,Electronic City,2,1355.0,2.0,1.0,6700000.0,4944.649446494465
1505,Electronic City,2,1175.0,2.0,1.0,4700000.0,4000.0
1506,Electronic City,1,435.0,1.0,1.0,2200000.0,5057.471264367816
1507,Electronic City,3,1500.0,2.0,1.0,6300000.0,4200.0
1508,Electronic City,2,1039.0,2.0,1.0,5000000.0,4812.319538017325
1509,Electronic City,2,770.0,1.0,1.0,3990000.0,5181.818181818182
1510,Electronic City,2,919.0,2.0,2.0,3500000.0,3808.487486398259
1511,Electronic City,3,1159.0,2.0,3.0,3800000.0,3278.688524590164
1512,Electronic City,2,1070.0,2.0,1.0,5300000.0,4953.271028037383
1513,Electronic City,3,2400.0,2.0,1.0,7800000.0,3250.0
1514,Electronic City,3,1571.0,3.0,2.0,8300000.0,5283.259070655633
1515,Electronic City,3,1350.0,3.0,2.0,6600000.0,4888.888888888889
1516,Electronic City,3,1050.0,2.0,1.0,3900000.0,3714.285714285714
1517,Electronic City,1,635.0,1.0,1.0,2800000.0,4409.4488188976375
1518,Electronic City,2,1096.0,2.0,2.0,3900000.0,3558.394160583942
1519,Electronic City,2,1150.0,2.0,1.0,3800000.0,3304.3478260869565
1520,Electronic City,2,1355.0,2.0,1.0,7290000.000000001,5380.073800738008
1521,Electronic City,2,770.0,1.0,1.0,3500000.0,4545.454545454545
1522,Electronic City,2,865.0,2.0,1.0,4000000.0,4624.277456647399
1523,Electronic City,2,800.0,2.0,2.0,3200000.0,4000.0
1524,Electronic City,2,970.0,2.0,2.0,3400000.0,3505.1546391752577
1525,Electronic City,2,1100.0,2.0,1.0,4100000.0,3727.2727272727275
1526,Electronic City,2,975.0,2.0,1.0,3200000.0,3282.051282051282
1527,Electronic City,1,605.0,1.0,1.0,2200000.0,3636.3636363636365
1528,Electronic City,2,1070.0,2.0,1.0,4800000.0,4485.981308411215
1529,Electronic City,3,1160.0,2.0,2.0,4200000.0,3620.689655172414
1530,Electronic City,3,1360.0,2.0,1.0,7000000.0,5147.058823529412
1531,Electronic City,1,635.0,1.0,0.0,2800000.0,4409.4488188976375
1532,Electronic City,2,890.0,2.0,1.0,4000000.0,4494.38202247191
1533,Electronic City,2,825.0,2.0,1.0,3500000.0,4242.424242424242
1534,Electronic City,2,1200.0,2.0,2.0,4050000.0,3375.0
1535,Electronic City,3,1360.0,2.0,1.0,5800000.0,4264.705882352941
1536,Electronic City,1,630.0,1.0,1.0,3370000.0000000005,5349.20634920635
1537,Electronic City,3,1160.0,2.0,2.0,4200000.0,3620.689655172414
1538,Electronic City,3,1287.0,3.0,1.0,5500000.0,4273.504273504273
1539,Electronic City,1,550.0,1.0,1.0,2700000.0,4909.090909090909
1540,Electronic City,2,1025.0,2.0,1.0,5000000.0,4878.048780487805
1541,Electronic City,2,1070.0,2.0,1.0,5500000.0,5140.186915887851
1542,Electronic City,2,1342.0,2.0,1.0,7200000.0,5365.126676602086
1543,Electronic City,3,1275.0,3.0,1.0,7000000.0,5490.196078431372
1544,Electronic City,2,770.0,1.0,1.0,3800000.0,4935.064935064935
1545,Electronic City,2,1005.0,2.0,1.0,3977000.0000000005,3957.213930348259
1546,Electronic City,2,1110.0,2.0,1.0,3990000.0,3594.5945945945946
1547,Electronic City,2,660.0,1.0,1.0,2300000.0,3484.848484848485
1548,Electronic City,2,1250.0,2.0,1.0,6200000.0,4960.0
1549,Electronic City,2,1060.0,2.0,1.0,5500000.0,5188.679245283019
1550,Electronic City,3,1275.0,3.0,3.0,6343000.0,4974.901960784314
1551,Electronic City,3,1518.0,3.0,3.0,7500000.0,4940.711462450593
1552,Electronic City,2,1060.0,2.0,1.0,5500000.0,5188.679245283019
1553,Electronic City,2,1353.0,2.0,3.0,7500000.0,5543.2372505543235
1554,Electronic City,2,1070.0,2.0,1.0,5700000.0,5327.102803738318
1555,Electronic City,3,1700.0,3.0,2.0,9000000.0,5294.117647058823
1556,Electronic City,3,1521.0,2.0,2.0,5750000.0,3780.4076265614726
1557,Electronic City,1,750.0,1.0,1.0,3500000.0,4666.666666666667
1558,Electronic City,2,1210.0,2.0,1.0,5500000.0,4545.454545454545
1559,Electronic City,2,1190.0,2.0,1.0,4200000.0,3529.4117647058824
1560,Electronic City,2,1150.0,2.0,1.0,3808000.0,3311.304347826087
1561,Electronic City,2,970.0,2.0,1.0,3500000.0,3608.2474226804125
1562,Electronic City,3,1500.0,3.0,1.0,7300000.0,4866.666666666667
1563,Electronic City,2,995.0,2.0,1.0,4800000.0,4824.120603015075
1564,Electronic City,1,589.0,1.0,1.0,2900000.0,4923.599320882852
1565,Electronic City,2,825.0,2.0,1.0,3000000.0,3636.3636363636365
1566,Electronic City,2,1070.0,2.0,1.0,4800000.0,4485.981308411215
1567,Electronic City,2,1025.0,2.0,1.0,5400000.0,5268.292682926829
1568,Electronic City,3,1500.0,2.0,1.0,7000000.0,4666.666666666667
1569,Electronic City,3,1500.0,2.0,1.0,6450000.0,4300.0
1570,Electronic City,2,1355.0,2.0,1.0,7300000.0,5387.453874538745
1571,Electronic City,3,1360.0,2.0,1.0,6498999.999999999,4778.676470588234
1572,Electronic City,2,1060.0,2.0,1.0,5200000.0,4905.66037735849
1573,Electronic City Phase II,2,1056.0,2.0,1.0,3907000.0,3699.810606060606
1574,Electronic City Phase II,2,1020.0,2.0,1.0,3060000.0,3000.0
1575,Electronic City Phase II,2,1069.0,2.0,2.0,4500000.0,4209.541627689429
1576,Electronic City Phase II,1,630.0,1.0,1.0,2835000.0,4500.0
1577,Electronic City Phase II,3,1220.0,2.0,1.0,3522999.9999999995,2887.7049180327863
1578,Electronic City Phase II,4,2225.0,4.0,0.0,9888000.0,4444.044943820225
1579,Electronic City Phase II,3,1400.0,2.0,1.0,4043000.0,2887.8571428571427
1580,Electronic City Phase II,2,1000.0,2.0,1.0,2888000.0,2888.0
1581,Electronic City Phase II,3,1320.0,2.0,1.0,3813000.0000000005,2888.636363636364
1582,Electronic City Phase II,3,1220.0,3.0,1.0,3522999.9999999995,2887.7049180327863
1583,Electronic City Phase II,2,972.0,2.0,1.0,4400000.0,4526.748971193416
1584,Electronic City Phase II,3,1400.0,2.0,2.0,4043000.0,2887.8571428571427
1585,Electronic City Phase II,2,1003.0,2.0,1.0,4060000.0,4047.8564307078764
1586,Electronic City Phase II,3,1320.0,2.0,1.0,3811999.9999999995,2887.8787878787875
1587,Electronic City Phase II,3,1395.0,2.0,1.0,6278000.0,4500.358422939068
1588,Electronic City Phase II,2,1160.0,2.0,1.0,3350000.0,2887.9310344827586
1589,Electronic City Phase II,2,1065.0,2.0,1.0,3075000.0,2887.323943661972
1590,Electronic City Phase II,3,1400.0,2.0,2.0,4158000.0,2970.0
1591,Electronic City Phase II,2,1000.0,2.0,1.0,2888000.0,2888.0
1592,Electronic City Phase II,3,1400.0,2.0,2.0,4043000.0,2887.8571428571427
1593,Electronic City Phase II,2,900.0,2.0,2.0,3250000.0,3611.1111111111113
1594,Electronic City Phase II,3,1329.0,2.0,2.0,4100000.0,3085.0263355906695
1595,Electronic City Phase II,3,1220.0,3.0,1.0,3522999.9999999995,2887.7049180327863
1596,Electronic City Phase II,3,1418.0,3.0,2.0,5247000.0,3700.2820874471086
1597,Electronic City Phase II,2,1070.0,2.0,2.0,4500000.0,4205.607476635514
1598,Electronic City Phase II,3,1310.0,2.0,1.0,3783000.0,2887.7862595419847
1599,Electronic City Phase II,2,1140.0,2.0,1.0,3306000.0,2900.0
1600,Electronic City Phase II,2,1089.0,2.0,0.0,3267000.0,3000.0
1601,Electronic City Phase II,3,1400.0,2.0,2.0,4044000.0,2888.5714285714284
1602,Electronic City Phase II,2,1160.0,2.0,1.0,3350000.0,2887.9310344827586
1603,Electronic City Phase II,3,975.0,2.0,2.0,4500000.0,4615.384615384615
1604,Electronic City Phase II,4,6000.0,4.0,1.0,26000000.0,4333.333333333333
1605,Electronic City Phase II,2,1116.0,2.0,2.0,3700000.0,3315.4121863799282
1606,Electronic City Phase II,2,1000.0,2.0,1.0,2888000.0,2888.0
1607,Electronic City Phase II,2,1000.0,2.0,1.0,2888000.0,2888.0
1608,Electronic City Phase II,2,1000.0,2.0,1.0,2888000.0,2888.0
1609,Electronic City Phase II,3,1611.0,2.0,2.0,4833000.0,3000.0
1610,Electronic City Phase II,2,1065.0,2.0,1.0,3088000.0,2899.5305164319248
1611,Electronic City Phase II,3,1220.0,3.0,1.0,3660000.0,3000.0
1612,Electronic City Phase II,3,1320.0,2.0,1.0,3813000.0000000005,2888.636363636364
1613,Electronic City Phase II,2,920.0,2.0,2.0,2600000.0,2826.086956521739
1614,Electronic City Phase II,2,1140.0,2.0,1.0,3384000.0000000005,2968.421052631579
1616,Electronic City Phase II,2,1125.0,2.0,1.0,3249000.0,2888.0
1617,Electronic City Phase II,3,1310.0,2.0,2.0,3783000.0,2887.7862595419847
1618,Electronic City Phase II,3,1220.0,2.0,1.0,3621000.0,2968.032786885246
1619,Electronic City Phase II,2,1140.0,2.0,1.0,3292000.0,2887.719298245614
1620,Electronic City Phase II,2,1116.0,2.0,2.0,4000000.0,3584.2293906810037
1621,Electronic City Phase II,3,1150.0,3.0,3.0,4600000.0,4000.0
1622,Electronic City Phase II,3,1192.0,2.0,3.0,4700000.0,3942.953020134228
1623,Electronic City Phase II,3,1502.0,3.0,3.0,5000000.0,3328.894806924101
1624,Electronic City Phase II,2,1020.0,2.0,2.0,3200000.0,3137.2549019607845
1625,Electronic City Phase II,2,1020.0,2.0,1.0,2743000.0,2689.2156862745096
1626,Electronic City Phase II,2,1020.0,2.0,1.0,2945000.0,2887.2549019607845
1627,Electronic City Phase II,2,1000.0,2.0,1.0,2888000.0,2888.0
1628,Electronic City Phase II,3,1310.0,2.0,1.0,3784000.0000000005,2888.549618320611
1629,Electronic City Phase II,2,1125.0,2.0,1.0,3249000.0,2888.0
1630,Electronic City Phase II,2,1200.0,2.0,1.0,3465000.0,2887.5
1631,Electronic City Phase II,2,1160.0,2.0,1.0,5220000.0,4500.0
1632,Electronic City Phase II,2,1244.0,2.0,1.0,5500000.0,4421.221864951768
1633,Electronic City Phase II,2,1160.0,2.0,1.0,3351000.0,2888.793103448276
1634,Electronic City Phase II,3,1220.0,3.0,1.0,3525000.0,2889.344262295082
1635,Electronic City Phase II,3,1625.0,2.0,2.0,4875000.0,3000.0
1636,Electronic City Phase II,2,972.0,2.0,1.0,4000000.0,4115.22633744856
1637,Electronic City Phase II,2,1160.0,2.0,1.0,3351000.0,2888.793103448276
1638,Electronic City Phase II,3,1400.0,2.0,2.0,4045000.0000000005,2889.2857142857147
1639,Electronic City Phase II,2,1090.0,2.0,1.0,3148000.0,2888.0733944954127
1640,Electronic City Phase II,2,1140.0,2.0,1.0,3292000.0,2887.719298245614
1641,Electronic City Phase II,2,1160.0,2.0,1.0,3350000.0,2887.9310344827586
1642,Electronic City Phase II,2,1025.0,2.0,1.0,2960000.0,2887.8048780487807
1643,Electronic City Phase II,2,829.0,2.0,1.0,2280000.0,2750.301568154403
1644,Electronic City Phase II,3,1320.0,2.0,1.0,3811999.9999999995,2887.8787878787875
1645,Electronic City Phase II,2,1125.0,2.0,1.0,3263000.0000000005,2900.444444444445
1646,Electronic City Phase II,2,1140.0,2.0,1.0,3400000.0,2982.4561403508774
1647,Electronic City Phase II,3,1310.0,2.0,1.0,3784000.0000000005,2888.549618320611
1648,Electronic City Phase II,3,1400.0,2.0,2.0,4043000.0,2887.8571428571427
1649,Electronic City Phase II,2,1135.0,2.0,2.0,4600000.0,4052.863436123348
1650,Electronic City Phase II,2,1165.0,2.0,1.0,3364000.0,2887.5536480686696
1651,Electronic City Phase II,3,1400.0,2.0,2.0,4044000.0,2888.5714285714284
1652,Electronic City Phase II,3,1336.0,2.0,3.0,5035000.0,3768.7125748502995
1653,Electronic City Phase II,1,575.0,1.0,1.0,1675000.0,2913.0434782608695
1654,Electronic City Phase II,2,1065.0,2.0,1.0,3076000.0,2888.262910798122
1655,Electronic City Phase II,2,1065.0,2.0,1.0,3075000.0,2887.323943661972
1656,Electronic City Phase II,2,1140.0,2.0,1.0,3306000.0,2900.0
1657,Electronic City Phase II,2,911.0,2.0,1.0,2650000.0,2908.8913282107574
1658,Electronic City Phase II,2,1200.0,2.0,1.0,3465000.0,2887.5
1659,Electronic City Phase II,3,1310.0,2.0,1.0,3783000.0,2887.7862595419847
1660,Electronic City Phase II,3,1651.0,3.0,1.0,4953000.0,3000.0
1661,Electronics City Phase 1,2,1070.0,2.0,1.0,4550000.0,4252.336448598131
1662,Electronics City Phase 1,3,1475.0,3.0,2.0,7829000.000000001,5307.796610169492
1663,Electronics City Phase 1,3,1490.0,3.0,1.0,7880000.0,5288.5906040268455
1664,Electronics City Phase 1,2,1113.27,2.0,2.0,5300000.0,4760.74986301616
1665,Electronics City Phase 1,2,1175.0,2.0,2.0,5147000.0,4380.425531914893
1666,Electronics City Phase 1,2,1160.0,2.0,1.0,5200000.0,4482.758620689655
1667,Electronics City Phase 1,3,1750.0,3.0,2.0,8400000.0,4800.0
1668,Electronics City Phase 1,2,940.0,2.0,1.0,4000000.0,4255.31914893617
1669,Electronics City Phase 1,3,1595.0,3.0,2.0,7500000.0,4702.194357366771
1670,Electronics City Phase 1,3,1515.0,2.0,1.0,8091000.0,5340.59405940594
1671,Electronics City Phase 1,2,995.0,2.0,0.0,4600000.0,4623.115577889447
1672,Electronics City Phase 1,3,1555.0,2.0,1.0,8200000.0,5273.311897106109
1673,Electronics City Phase 1,3,1124.0,2.0,2.0,5500000.0,4893.238434163701
1674,Electronics City Phase 1,2,1175.0,2.0,1.0,5700000.0,4851.063829787234
1675,Electronics City Phase 1,1,580.0,1.0,1.0,2700000.0,4655.172413793103
1676,Electronics City Phase 1,2,940.0,2.0,2.0,4900000.0,5212.765957446809
1677,Electronics City Phase 1,2,1335.0,2.0,2.0,6700000.0,5018.7265917603
1678,Electronics City Phase 1,2,1113.12,2.0,2.0,5500000.0,4941.066551674573
1679,Electronics City Phase 1,3,1350.0,3.0,0.0,7100000.0,5259.259259259259
1680,Electronics City Phase 1,2,995.0,2.0,1.0,4980000.0,5005.025125628141
1681,Electronics City Phase 1,2,1085.0,2.0,1.0,4600000.0,4239.6313364055295
1682,Electronics City Phase 1,3,1450.0,3.0,2.0,7254000.000000001,5002.758620689656
1683,Electronics City Phase 1,1,360.0,1.0,0.0,1689999.9999999998,4694.444444444443
1684,Electronics City Phase 1,1,638.0,1.0,1.0,3200000.0,5015.673981191223
1685,Electronics City Phase 1,2,1200.0,2.0,2.0,5976000.0,4980.0
1686,Electronics City Phase 1,2,1145.0,2.0,1.0,5400000.0,4716.157205240174
1687,Electronics City Phase 1,3,1550.0,2.0,2.0,8200000.0,5290.322580645161
1688,Electronics City Phase 1,2,1175.0,2.0,1.0,5000000.0,4255.31914893617
1689,Electronics City Phase 1,2,865.0,2.0,0.0,4000000.0,4624.277456647399
1690,Electronics City Phase 1,3,1450.0,3.0,1.0,7000000.0,4827.586206896552
1691,Electronics City Phase 1,3,1450.0,2.0,2.0,6351000.0,4380.0
1692,Electronics City Phase 1,3,1800.0,3.0,2.0,9300000.0,5166.666666666667
1693,Electronics City Phase 1,2,1314.0,2.0,2.0,6000000.0,4566.2100456621
1694,Electronics City Phase 1,2,1170.0,2.0,1.0,6200000.0,5299.145299145299
1695,Electronics City Phase 1,2,940.0,2.0,1.0,4800000.0,5106.382978723404
1696,Electronics City Phase 1,2,940.0,2.0,1.0,4400000.0,4680.851063829788
1697,Electronics City Phase 1,2,1300.0,2.0,1.0,6700000.0,5153.846153846154
1698,Electronics City Phase 1,2,1028.0,2.0,1.0,5100000.0,4961.089494163424
1699,Electronics City Phase 1,2,1080.0,2.0,2.0,4600000.0,4259.259259259259
1700,Electronics City Phase 1,2,1205.0,2.0,2.0,6000000.0,4979.253112033195
1701,Electronics City Phase 1,3,1900.0,3.0,2.0,8500000.0,4473.684210526316
1702,Electronics City Phase 1,2,1305.0,2.0,1.0,6700000.0,5134.099616858238
1703,Electronics City Phase 1,2,1175.0,2.0,1.0,6000000.0,5106.382978723404
1704,Frazer Town,3,1700.0,3.0,1.0,18000000.0,10588.235294117647
1705,Frazer Town,3,1870.0,3.0,3.0,18500000.0,9893.048128342247
1706,Frazer Town,3,1750.0,3.0,2.0,15000000.0,8571.42857142857
1707,Frazer Town,3,2000.0,3.0,1.0,20000000.0,10000.0
1708,Frazer Town,3,3500.0,4.0,2.0,33000000.0,9428.57142857143
1709,Frazer Town,2,1550.0,2.0,2.0,14000000.0,9032.258064516129
1710,Frazer Town,3,2560.0,3.0,2.0,26500000.0,10351.5625
1711,Frazer Town,3,2400.0,3.0,2.0,26000000.0,10833.333333333334
1712,Frazer Town,4,3436.0,5.0,1.0,34100000.0,9924.330616996507
1713,Frazer Town,4,4856.0,5.0,3.0,41000000.0,8443.163097199342
1714,Frazer Town,2,1315.0,2.0,2.0,14000000.0,10646.38783269962
1715,Frazer Town,3,1706.0,3.0,3.0,15400000.0,9026.963657678782
1716,Frazer Town,3,2079.0,3.0,3.0,22000000.0,10582.010582010582
1717,Frazer Town,4,3435.0,2.0,1.0,34100000.0,9927.21979621543
1718,Frazer Town,4,3436.0,5.0,1.0,34500000.0,10040.745052386495
1719,Frazer Town,2,1180.0,2.0,1.0,10500000.0,8898.305084745763
1720,Frazer Town,3,1870.0,3.0,3.0,18000000.0,9625.668449197861
1721,Frazer Town,2,1420.0,2.0,0.0,12000000.0,8450.704225352112
1722,GM Palaya,3,1820.0,2.0,3.0,8600000.0,4725.274725274725
1723,GM Palaya,2,1140.0,2.0,2.0,4895000.0,4293.859649122807
1724,GM Palaya,3,1315.0,3.0,0.0,6400000.0,4866.920152091255
